UNITID,CREDITS1,CREDITS3,SLO8,STUSRV2,STUSRV3,LIBRES1,TUITPL1,TUITPL3,ATHASSOC
203678,1,1,0,1,1,1,0,1,2
203720,0,0,0,1,1,1,0,1,2
203739,0,0,0,1,1,1,0,1,2
203748,1,1,1,1,1,1,0,1,1
203757,1,1,1,1,1,1,0,1,1
203775,1,1,1,1,1,1,0,1,1
203845,1,1,1,1,1,1,0,1,1
203881,1,1,0,1,1,1,0,1,2
203942,0,0,-2,1,0,0,0,1,-2
203960,1,1,0,1,1,1,0,1,2
203997,0,0,0,1,1,1,0,0,2
204006,1,1,0,1,1,1,1,1,2
204015,1,1,0,1,1,1,1,1,2
204024,1,1,1,1,1,1,1,1,1
204121,0,0,-2,0,0,0,0,0,-2
204158,0,0,-2,1,0,1,0,1,-2
204176,0,1,0,1,1,1,0,1,2
204185,1,1,1,1,1,1,0,1,1
204194,1,1,1,1,1,1,0,1,1
204200,1,1,1,1,1,1,0,1,1
204255,1,1,0,1,1,1,0,1,2
204264,1,1,1,1,1,1,0,1,1
204334,0,0,-2,1,0,0,0,1,-2
204422,1,1,0,1,1,1,0,1,2
204431,0,0,-2,1,0,0,0,1,-2
204440,1,1,0,1,1,1,0,1,2
204459,0,0,-2,1,1,0,1,1,-2
204468,1,1,1,1,1,1,0,1,1
204477,0,0,0,1,1,1,0,0,2
204486,1,1,0,1,1,1,0,1,1
204501,0,1,0,1,1,1,0,1,1
204608,1,0,0,1,1,1,1,1,2
204617,1,1,1,1,1,1,0,1,1
204635,1,1,1,1,1,1,0,1,1
204662,1,1,0,1,1,1,1,1,2
204671,1,1,1,1,1,1,1,1,2
204680,1,1,1,1,1,1,1,1,2
204699,1,1,1,1,1,1,1,1,2
204705,1,1,1,1,1,1,1,1,2
204714,0,0,-2,1,0,0,0,1,-2
204723,0,0,-2,1,1,0,0,1,-2
204769,0,0,-2,1,0,0,0,1,-2
204778,0,0,-2,1,0,0,0,1,-2
204796,1,1,1,1,1,1,1,1,1
204802,1,1,0,1,1,1,1,1,2
204820,1,1,0,1,1,1,1,1,2
204839,1,1,0,1,1,1,1,1,2
204848,1,1,0,1,1,1,1,1,2
204857,1,1,1,1,1,1,1,1,1
204866,1,1,0,1,1,1,1,1,2
204884,0,0,0,1,1,1,0,0,2
204893,0,0,-2,1,0,1,0,0,-2
204909,1,1,1,1,1,1,0,1,1
204936,1,1,1,1,1,1,0,1,1
204945,1,1,0,1,1,1,1,1,1
204963,0,0,-2,1,1,0,0,1,-2
204981,0,0,-2,1,0,1,0,1,-2
204990,0,0,0,1,1,1,0,1,2
205027,1,1,0,1,0,1,0,0,2
205054,0,0,0,1,0,1,0,0,2
205090,1,1,-2,1,1,1,0,1,-2
205124,1,1,0,1,1,1,0,1,2
205142,0,0,-2,0,0,0,0,1,-2
205179,0,0,0,0,1,1,0,1,2
205203,1,1,1,1,1,1,0,0,1
205391,1,1,0,1,1,1,0,1,2
205443,1,1,1,1,1,1,1,1,1
205470,1,1,0,1,1,1,0,1,1
205559,0,1,0,1,1,1,0,1,2
205841,1,1,0,1,1,0,0,1,2
205887,0,1,0,1,1,1,0,1,2
205957,1,1,1,1,1,1,0,1,1
205966,1,1,0,1,1,1,0,1,1
206011,1,1,0,1,1,1,0,1,1
206039,0,0,-2,1,0,0,1,1,-2
206048,1,1,1,1,1,1,0,1,1
206084,1,1,1,1,1,1,1,1,1
206154,0,0,0,1,1,1,0,1,2
206172,0,0,-2,1,1,1,0,1,-2
206181,1,0,-2,1,1,0,0,1,-2
206279,1,1,0,1,1,0,1,1,2
206288,0,0,0,1,1,1,0,1,2
206321,0,0,-2,1,0,1,0,1,-2
206349,1,1,1,1,1,1,0,1,1
206394,0,0,0,1,1,1,0,1,2
206437,1,1,1,1,1,1,0,1,1
206446,1,1,0,1,1,1,0,1,2
206491,1,1,0,1,1,1,0,1,1
206507,1,1,1,1,1,1,0,1,1
206516,0,0,0,1,0,1,0,1,2
206525,1,1,1,1,1,1,0,1,1
206589,1,1,1,1,1,1,0,1,1
206604,1,1,1,1,1,1,1,1,1
206613,1,1,1,1,1,1,1,1,1
206622,1,1,1,1,1,1,0,1,1
206695,1,1,1,1,1,1,1,1,1
206817,1,1,1,0,0,1,0,1,1
206835,1,1,1,1,1,1,0,1,1
206862,1,1,1,1,1,1,0,1,1
206905,1,0,-2,1,1,0,0,1,-2
206914,1,1,1,1,1,1,1,1,1
206923,1,1,0,1,1,1,0,0,1
206932,0,0,0,1,1,1,0,1,2
206941,1,1,1,1,1,1,1,1,1
206996,1,1,0,1,1,1,0,1,1
207041,1,1,1,1,1,1,1,1,1
207050,1,1,0,1,1,1,0,0,1
207069,1,1,0,1,1,1,0,1,1
207087,0,0,-2,1,0,1,0,1,-2
207102,0,0,-2,0,0,0,0,0,-2
207157,1,1,1,0,0,1,0,1,1
207209,1,1,1,1,1,1,1,1,1
207236,1,1,0,1,1,1,0,1,1
207254,1,0,0,1,1,1,0,1,2
207263,1,1,1,1,1,1,1,1,1
207272,0,0,-2,1,1,0,0,1,-2
207281,1,1,0,1,1,1,0,1,1
207290,1,1,0,1,0,1,0,1,1
207306,1,1,1,1,1,1,1,1,1
207315,0,0,0,1,1,1,0,1,2
207324,1,1,1,1,1,1,0,1,1
207342,0,1,0,1,1,1,1,1,2
207351,1,1,1,1,1,1,1,1,1
207388,1,1,1,1,1,1,1,1,1
207397,1,1,0,1,1,1,1,1,2
207403,1,1,1,1,1,1,0,1,1
207449,1,1,0,1,1,1,0,1,2
207458,1,1,1,1,1,1,0,1,1
207500,1,1,1,1,1,1,1,1,1
207564,1,1,0,1,1,1,0,1,2
207582,1,1,1,1,1,1,0,1,1
207661,1,1,0,1,1,1,0,1,1
207670,1,1,0,1,1,1,0,0,1
207704,0,0,-2,1,0,0,0,1,-2
207722,1,1,1,1,1,1,0,1,1
207740,1,1,0,1,0,1,0,1,1
207786,0,0,-2,0,0,0,0,1,-2
207847,1,1,1,1,1,1,1,0,1
207856,1,1,1,1,1,1,0,1,1
207865,1,1,1,1,1,1,0,1,1
207935,1,1,0,1,1,1,0,1,2
207962,0,0,0,0,1,0,0,1,2
207971,1,1,0,1,1,1,0,1,1
208035,0,1,0,1,1,1,0,1,1
208044,0,0,-2,1,1,1,0,1,-2
208053,1,0,-2,1,1,0,0,1,-2
208275,1,1,0,1,1,1,0,1,2
208318,1,1,0,1,1,1,0,1,2
208390,1,1,1,1,1,1,0,1,2
208406,1,1,0,1,1,1,0,1,1
208415,1,1,0,1,1,1,0,1,2
208433,0,0,-2,1,0,0,0,1,-2
208479,0,0,0,1,1,1,0,1,2
208512,0,0,0,1,1,0,0,0,2
208637,0,0,-2,1,0,1,1,1,-2
208646,1,1,1,1,1,1,0,1,1
208725,1,1,0,1,1,1,0,1,1
208822,1,1,1,1,1,1,0,1,1
208859,0,0,-2,1,0,0,0,1,-2
209038,1,1,0,1,1,1,0,0,1
209056,1,1,1,1,1,1,0,1,1
209065,1,1,1,1,1,1,0,1,1
209074,1,1,0,1,1,1,0,1,1
209083,0,0,-2,1,1,0,0,1,-2
209153,0,0,-2,1,0,0,0,1,-2
209205,0,0,-2,1,1,0,0,1,-2
209241,0,1,0,1,0,1,0,1,2
209250,1,1,0,1,1,1,0,1,1
209287,1,1,0,1,1,1,0,1,1
209296,1,1,0,1,1,1,0,0,2
209409,1,1,1,1,1,1,0,1,1
209490,1,1,0,1,0,1,1,1,2
209506,1,1,0,1,1,1,0,1,1
209542,1,1,1,1,1,1,0,0,1
209551,1,1,1,1,1,1,1,1,1
209603,1,1,0,1,1,1,0,1,2
209612,1,1,1,1,1,1,0,1,1
209667,0,0,-2,1,0,0,0,1,-2
209676,0,0,-2,1,0,0,0,1,-2
209694,0,0,-2,1,0,0,0,1,-2
209700,0,0,-2,1,0,1,0,1,-2
209719,0,0,-2,1,1,0,0,1,-2
209746,1,1,1,1,1,1,0,1,2
209807,1,1,1,1,1,1,0,1,1
209825,1,1,1,1,1,1,0,1,1
209922,1,1,0,1,1,1,0,1,2
209940,1,1,0,1,1,1,0,1,2
210146,1,1,1,1,1,1,0,1,1
210155,1,1,0,1,1,1,0,1,1
210234,1,1,0,1,0,1,0,1,2
210270,1,1,0,1,1,1,0,1,1
210304,1,1,1,1,1,1,0,1,1
210331,1,1,1,1,1,1,0,1,1
210340,0,0,-2,1,0,0,0,1,-2
210368,0,0,0,1,1,1,0,1,2
210401,1,1,0,1,1,1,0,1,1
210429,1,1,1,1,1,1,0,0,1
210438,0,0,0,0,0,1,0,1,2
210474,0,0,-2,1,0,0,0,1,-2
210492,1,1,1,1,1,1,0,1,1
210508,0,0,-2,1,0,1,0,0,-2
210571,1,1,1,1,1,1,0,1,1
210599,0,0,0,1,1,1,0,1,2
210605,1,1,1,1,1,1,0,1,1
210669,1,1,0,1,1,1,0,1,1
210711,0,0,-2,1,0,0,0,1,-2
210739,1,1,1,1,1,1,0,1,1
210748,0,0,-2,1,0,0,0,1,-2
210775,1,1,1,1,1,1,0,1,1
210784,0,0,-2,1,0,0,0,1,-2
210809,0,0,0,1,0,0,0,1,2
211006,0,1,-2,1,1,1,1,1,-2
211024,1,1,1,1,1,1,1,1,1
211079,1,1,0,1,1,1,0,1,1
211088,1,1,1,1,1,1,0,1,1
211130,0,0,0,1,1,1,0,1,2
211158,1,1,1,1,1,1,0,1,1
211273,0,1,1,1,1,1,0,1,1
211291,1,1,1,1,1,1,0,1,1
211307,1,1,0,1,1,1,0,1,1
211316,1,0,-2,1,0,0,0,1,-2
211334,0,0,-2,1,1,1,0,1,-2
211343,1,1,0,1,1,1,0,1,1
211352,1,1,1,1,1,1,0,1,1
211361,1,1,1,1,1,1,0,1,1
211431,1,1,1,1,1,1,0,1,1
211440,1,1,1,1,1,1,0,1,1
211468,1,1,1,1,1,1,0,1,1
211477,1,1,0,1,1,1,0,1,1
211556,1,1,1,1,1,1,0,1,1
211583,1,1,1,1,1,1,0,1,1
211608,1,1,1,1,1,1,0,1,2
211635,1,1,-2,1,0,1,0,1,-2
211644,1,1,1,1,1,1,0,1,1
211802,1,1,-2,1,1,1,0,1,-2
211893,1,1,0,1,1,1,0,0,2
211927,1,1,0,1,1,1,0,1,1
211981,1,1,1,1,1,1,0,1,1
212009,1,1,0,1,1,1,0,1,1
212045,0,1,0,1,1,1,0,1,2
212054,1,1,1,1,1,1,0,1,1
212106,1,1,1,1,1,1,0,1,1
212115,1,1,1,1,1,1,1,1,1
212133,1,1,1,1,1,1,0,1,1
212160,1,1,1,1,1,1,0,1,1
212197,1,1,1,1,1,1,0,1,1
212230,0,0,-2,1,1,0,0,1,-2
212267,0,0,-2,1,1,0,0,1,-2
212276,0,0,-2,1,1,0,0,1,-2
212294,0,0,-2,1,1,0,0,1,-2
212300,0,0,-2,1,1,0,0,1,-2
212328,0,0,-2,1,1,0,0,1,-2
212337,0,0,-2,1,1,0,0,1,-2
212355,0,0,-2,1,1,0,0,1,-2
212382,0,0,-2,1,1,0,0,1,-2
212391,0,0,-2,1,1,0,0,1,-2
212434,0,1,0,1,1,1,0,1,2
212443,0,0,0,0,0,0,0,1,2
212577,0,1,0,1,1,1,0,1,1
212601,1,1,1,1,1,1,0,1,1
212656,1,1,1,1,1,1,0,1,1
212674,0,1,1,1,1,1,0,1,1
212753,0,0,-2,1,1,0,0,1,-2
212771,1,1,0,1,0,1,0,1,2
212805,1,1,1,1,1,1,0,0,1
212832,1,1,1,1,1,1,0,1,1
212869,1,1,0,1,1,1,0,1,1
212878,1,1,0,1,1,1,0,1,1
212911,0,1,1,1,0,1,0,1,1
212975,0,1,0,1,1,1,0,0,2
212984,1,1,1,1,1,1,0,1,1
212993,1,1,0,1,1,1,0,1,2
213011,1,1,1,1,1,1,0,1,1
213020,1,1,1,1,1,1,0,1,1
213163,0,0,-2,1,0,1,0,1,-2
213181,0,0,0,1,1,0,1,1,2
213215,0,0,-2,1,0,0,0,1,-2
213233,1,1,0,1,1,1,0,1,2
213251,1,1,1,1,1,1,0,1,1
213303,1,1,1,1,1,1,0,1,1
213321,1,1,1,1,1,1,0,1,1
213330,0,0,-2,1,1,1,0,1,-2
213349,1,1,1,1,1,1,0,1,1
213358,1,1,1,1,1,1,0,1,1
213367,1,1,1,1,1,1,0,1,1
213376,1,1,0,1,1,1,0,1,1
213385,1,1,0,1,1,1,0,1,1
213400,1,1,1,1,1,1,0,1,1
213446,0,0,0,0,0,1,0,1,2
213455,0,0,-2,1,1,0,0,1,-2
213473,0,1,0,1,1,1,0,1,2
213491,0,0,-2,1,1,0,0,1,-2
213507,1,1,1,1,1,1,0,1,1
213525,1,1,0,1,1,1,0,1,1
213534,0,0,0,1,1,1,0,1,2
213543,1,1,1,1,1,1,0,1,1
213552,0,0,-2,1,1,1,0,1,-2
213570,0,0,0,1,1,1,1,1,2
213589,0,0,0,1,1,1,1,1,2
213598,0,1,1,1,1,1,1,1,1
213613,1,1,1,1,1,1,0,1,1
213622,1,0,-2,1,0,1,0,1,-2
213631,0,0,0,1,1,1,0,1,2
213659,1,1,0,1,1,1,0,1,1
213668,1,1,1,1,1,1,0,1,1
213774,1,1,0,1,0,1,0,1,1
213783,1,1,1,1,1,1,0,1,1
213826,1,1,1,1,1,1,0,1,1
213914,0,0,0,1,1,1,0,1,2
213932,0,0,-2,1,0,1,0,0,-2
213987,1,1,1,1,1,1,0,1,1
213996,1,1,1,1,1,1,0,1,1
214023,0,0,0,1,1,1,0,1,2
214041,1,1,1,1,1,1,0,1,1
214069,1,1,1,1,1,1,0,1,1
214111,1,1,0,1,1,1,0,1,1
214148,1,1,1,1,0,1,0,1,2
214157,1,1,1,1,1,1,0,1,1
214166,1,1,1,1,1,1,0,1,1
214175,1,1,1,1,1,1,0,1,1
214272,1,1,1,1,1,1,0,1,1
214290,0,0,0,1,1,1,0,1,2
214379,1,1,1,1,1,1,0,1,1
214476,1,0,-2,1,1,0,0,1,-2
214528,0,0,-2,1,1,1,0,1,-2
214564,0,0,1,1,1,1,0,0,2
214582,1,1,0,1,1,1,0,1,2
214661,-2,-2,-2,-2,-2,-2,-2,-2,-2
214883,1,1,0,1,1,1,0,1,2
214892,1,0,0,1,1,1,0,0,2
214944,0,1,0,1,1,1,0,1,2
214971,0,1,0,1,0,1,0,1,2
215008,0,0,-2,1,0,1,0,0,-2
215044,0,0,-2,1,1,0,0,1,-2
215053,1,1,0,1,1,1,0,1,2
215062,0,1,1,1,1,1,0,1,1
215105,1,1,1,1,1,1,0,1,2
215114,1,1,1,1,0,1,0,1,1
215123,0,0,1,1,1,1,0,1,2
215132,1,1,0,1,1,1,1,1,1
215239,1,1,1,1,1,1,0,1,1
215266,1,1,1,1,1,1,0,1,1
215275,1,1,1,1,1,1,0,1,1
215284,1,1,1,1,1,1,0,1,1
215293,1,1,1,1,1,1,0,1,1
215309,1,1,0,1,1,1,0,1,2
215336,0,0,-2,1,1,0,0,1,-2
215381,0,0,0,1,1,1,0,0,2
215390,1,0,0,1,1,1,0,0,2
215415,1,1,0,1,1,1,0,1,2
215424,0,0,0,1,1,1,0,0,2
215442,1,1,1,1,1,1,0,1,1
215479,1,1,-2,1,1,1,0,0,-2
215530,0,0,-2,1,0,0,0,1,-2
215585,1,1,1,1,1,1,0,1,2
215594,1,1,-2,1,0,1,0,1,-2
215619,0,0,0,1,1,1,0,1,2
215637,0,0,0,1,1,1,0,1,2
215655,1,1,1,1,1,1,0,1,1
215682,1,1,0,1,1,1,0,1,2
215691,0,1,1,1,1,1,0,1,1
215743,1,1,1,1,1,1,0,1,1
215770,1,1,1,1,1,1,0,1,1
215798,1,1,1,1,1,1,0,1,1
215813,0,0,0,1,0,1,0,0,2
215886,1,0,-2,1,0,0,0,1,-2
215929,1,1,1,1,1,1,1,1,1
215947,1,1,1,1,1,1,0,1,1
215974,0,0,-2,1,1,1,0,1,-2
215983,0,0,-2,1,1,1,0,1,-2
215992,1,1,0,1,1,1,0,1,2
216010,1,1,1,1,1,1,0,1,1
216038,1,1,1,1,1,1,0,1,1
216047,1,1,0,1,0,1,0,1,2
216074,0,0,-2,0,0,0,0,1,-2
216083,0,0,0,1,1,1,0,0,2
216162,1,0,-2,1,1,1,0,0,-2
216223,0,0,-2,1,0,0,0,1,-2
216278,1,1,1,1,1,1,0,1,1
216287,0,1,1,1,1,1,0,1,1
216296,1,1,0,1,1,1,0,1,1
216311,0,0,0,0,0,1,0,1,2
216339,1,1,1,1,1,1,0,1,1
216348,0,0,0,1,1,1,0,1,2
216357,1,1,1,1,1,1,0,1,1
216366,1,1,0,1,1,1,0,1,1
216418,0,1,0,1,1,1,0,1,2
216436,0,1,0,1,1,1,0,1,2
216445,0,1,0,1,1,1,0,1,2
216454,0,1,0,1,1,1,0,1,2
216463,0,0,0,1,1,1,0,0,2
216524,1,1,1,1,1,1,0,1,1
216542,1,1,1,1,1,1,0,1,1
216551,1,1,0,1,0,1,0,1,2
216579,0,0,-2,1,0,0,0,1,-2
216597,1,1,1,1,1,1,0,1,1
216630,0,0,-2,1,0,1,0,0,-2
216667,1,1,1,1,1,1,0,1,1
216694,1,1,1,1,1,1,0,1,1
216746,0,0,-2,0,0,1,0,1,-2
216764,1,1,1,1,1,1,0,1,1
216773,1,1,-2,1,0,1,0,1,-2
216782,0,0,0,1,1,1,0,1,2
216807,1,1,1,1,0,1,0,1,1
216816,0,0,0,1,1,1,0,1,2
216825,1,1,0,1,1,1,0,1,1
216852,1,1,1,1,1,1,0,1,1
216931,1,1,1,1,1,1,0,1,1
216940,0,0,0,1,1,1,0,0,1
217013,1,1,1,1,1,1,0,1,1
217040,0,0,0,1,0,1,0,1,2
217059,1,1,1,1,1,1,0,1,1
217077,0,0,0,1,1,1,1,1,2
217156,0,0,1,1,1,1,0,1,1
217165,1,1,0,1,1,1,0,1,1
217235,1,1,1,1,1,1,0,1,1
217305,1,1,0,1,1,1,1,0,2
217323,0,0,-2,0,0,0,0,1,-2
217402,1,1,1,1,1,1,0,1,1
217420,1,1,1,1,1,1,0,1,1
217475,1,1,0,1,1,1,0,1,1
217484,1,1,1,1,1,1,0,1,1
217493,0,1,1,1,1,1,0,1,2
217518,1,1,1,1,1,1,0,1,1
217536,1,1,1,1,1,1,0,1,1
217581,0,0,-2,1,1,0,0,1,-2
217606,1,1,0,1,1,1,0,1,2
217615,1,1,0,1,1,1,0,1,2
217624,1,1,0,1,1,1,0,1,1
217633,1,1,1,1,1,1,0,1,1
217688,1,1,1,1,1,1,0,1,1
217712,1,1,0,1,1,1,0,1,2
217721,1,1,1,1,1,1,0,1,1
217749,1,1,1,1,1,1,0,1,1
217776,1,1,1,1,1,1,0,1,1
217794,0,0,-2,1,0,1,0,1,-2
217819,1,1,1,1,1,1,0,1,1
217828,0,0,-2,1,0,1,1,1,-2
217837,1,1,0,1,1,1,0,1,1
217864,1,1,1,1,1,1,0,0,1
217873,1,1,1,1,1,1,0,1,1
217882,1,1,1,1,1,1,0,1,1
217891,0,0,0,1,1,1,0,0,1
217907,1,1,0,1,1,1,0,1,1
217925,1,1,1,1,1,1,0,1,1
217934,1,1,1,1,1,1,0,1,1
217961,1,1,1,1,1,1,0,1,1
217989,1,1,0,1,0,1,0,1,1
217998,1,1,1,1,1,1,0,1,1
218025,1,1,0,1,1,1,0,1,1
218043,1,1,0,1,1,1,0,1,2
218061,1,1,1,1,1,1,0,1,1
218070,0,1,1,1,1,1,0,1,1
218113,1,1,0,1,1,1,0,1,2
218140,1,1,0,1,1,1,0,1,2
218159,0,0,-2,1,0,0,0,1,-2
218195,0,0,-2,1,0,0,0,1,-2
218229,1,1,1,1,1,1,0,1,1
218238,1,1,1,1,1,1,0,1,1
218335,0,0,0,1,1,1,0,0,2
218353,1,1,0,1,1,1,0,1,2
218399,1,1,1,1,1,1,0,1,1
218414,1,1,1,1,1,1,0,1,1
218441,1,1,1,1,1,1,0,1,1
218487,1,1,0,1,1,1,0,0,2
218520,1,1,0,1,1,1,0,1,2
218539,1,1,1,1,1,1,0,1,1
218645,1,1,1,1,1,1,0,1,1
218654,1,1,1,1,1,1,0,1,1
218663,1,1,1,1,1,1,0,0,1
218672,1,1,0,1,1,1,0,0,1
218681,1,1,0,1,1,1,0,0,1
218690,1,1,0,1,1,1,0,0,1
218706,1,1,0,1,1,1,0,0,1
218724,1,1,1,1,1,1,0,1,1
218733,1,1,1,1,1,1,0,1,1
218742,1,1,1,1,1,1,0,1,1
218751,0,0,0,1,1,1,0,1,2
218821,1,1,0,1,1,1,0,1,1
218830,1,1,0,1,1,1,0,1,2
218858,1,1,0,1,0,1,0,1,2
218867,0,0,-2,1,0,0,0,1,-2
218885,1,1,0,1,1,1,0,1,2
218894,1,1,0,1,1,1,0,1,2
218919,1,1,0,1,1,1,0,1,1
218955,1,1,0,1,1,1,0,1,2
218964,1,1,1,1,1,1,0,1,1
218973,1,1,0,1,1,1,0,1,1
218991,1,1,0,1,1,1,0,1,2
219000,1,1,1,1,1,1,0,1,1
219037,0,0,-2,1,0,1,0,1,-2
219046,1,1,1,1,1,1,0,1,1
219082,1,1,1,1,1,1,0,1,1
219091,1,1,1,1,1,1,0,1,1
219125,0,0,-2,1,1,0,0,1,-2
219143,1,1,0,1,1,1,0,1,2
219170,1,1,-2,1,0,1,0,0,-2
219189,1,1,0,1,1,0,0,1,2
219198,1,1,1,1,1,1,0,1,1
219204,1,1,0,1,1,0,0,0,2
219240,0,0,0,1,0,0,0,1,2
219259,1,1,1,1,1,1,0,1,1
219277,1,0,1,1,0,1,0,0,2
219295,1,1,0,1,1,1,0,1,1
219338,0,0,-2,1,0,0,0,0,-2
219347,1,1,0,1,1,1,0,1,1
219356,1,1,1,1,1,1,0,1,1
219374,1,1,1,1,0,0,0,1,2
219383,1,1,1,1,1,1,0,1,1
219392,0,0,-2,0,0,1,0,0,-2
219408,1,0,0,1,0,1,0,1,1
219426,1,1,0,1,1,1,0,0,2
219453,0,0,-2,1,0,1,0,1,-2
219471,1,1,1,1,1,1,0,1,1
219480,1,1,0,1,1,1,0,1,2
219505,0,0,0,1,1,1,0,1,2
219587,0,0,-2,1,1,0,0,0,-2
219596,1,0,-2,1,1,0,0,0,-2
219602,1,1,1,1,1,1,0,1,1
219639,1,1,0,1,1,1,0,1,2
219709,1,1,1,1,1,1,0,1,1
219718,1,1,1,1,1,1,0,1,1
219790,1,1,1,1,1,1,0,1,1
219806,1,1,1,1,1,1,0,1,1
219824,1,1,1,1,1,1,0,1,1
219833,1,1,1,1,1,1,0,1,1
219842,0,1,0,1,1,1,0,1,2
219851,0,0,-2,1,1,0,0,1,-2
219879,1,1,0,1,1,1,0,1,1
219888,1,1,0,1,1,1,0,1,1
219903,0,0,0,1,1,1,0,1,2
219921,1,1,-2,1,1,0,0,0,-2
219949,1,1,1,1,1,1,0,1,1
219976,1,1,1,1,1,1,0,1,1
219994,1,0,-2,1,1,0,0,0,-2
220002,0,1,0,1,1,1,0,1,2
220057,1,1,0,1,1,1,0,1,1
220075,1,1,1,1,1,1,0,1,1
220118,0,1,0,1,1,1,1,1,2
220127,1,1,-2,1,1,0,0,0,-2
220163,1,0,-2,1,0,0,0,1,-2
220181,1,1,1,1,1,1,0,1,1
220206,1,1,1,1,1,1,0,1,1
220215,1,1,1,1,1,1,0,1,1
220251,1,0,-2,1,1,0,0,0,-2
220279,1,1,-2,1,1,0,0,0,-2
220321,0,1,-2,1,1,0,0,0,-2
220394,1,0,-2,1,1,0,0,0,-2
220400,1,1,0,1,1,1,1,1,1
220464,1,0,0,1,0,1,0,1,2
220473,1,1,1,1,1,1,0,1,1
220491,0,0,-2,1,0,0,0,1,-2
220516,1,1,1,1,1,1,0,1,1
220552,1,1,1,1,1,1,0,1,2
220598,1,1,0,1,0,1,0,1,1
220604,1,1,1,1,1,1,0,1,1
220613,1,1,1,1,1,1,0,1,1
220631,1,1,1,1,1,1,0,1,1
220640,1,1,-2,1,1,0,0,0,-2
220701,1,1,1,1,1,1,0,1,1
220710,1,1,1,1,1,1,0,1,1
220756,1,1,-2,1,1,0,0,0,-2
220765,0,0,-2,1,0,0,0,1,-2
220792,0,0,0,1,0,1,0,0,2
220853,1,1,-2,1,1,0,0,0,-2
220862,1,1,1,1,1,1,1,1,1
220871,0,0,0,1,1,1,0,1,2
220978,1,1,1,1,1,1,0,1,1
220996,0,0,0,0,0,1,0,0,2
221050,1,1,-2,1,1,0,0,0,-2
221096,1,1,0,1,1,1,0,1,1
221102,1,0,-2,1,1,0,0,0,-2
221148,0,0,0,1,1,1,1,1,2
221184,1,1,0,1,1,1,0,1,2
221236,1,0,-2,1,1,0,0,0,-2
221281,1,1,-2,1,1,0,0,0,-2
221333,1,1,-2,1,1,0,0,0,-2
221351,0,1,1,1,1,1,0,1,1
221388,1,1,-2,1,1,0,0,0,-2
221397,1,1,0,1,1,1,0,1,1
221430,1,1,-2,1,1,1,0,0,-2
221485,1,1,0,1,1,1,0,1,1
221494,1,0,-2,1,1,0,0,0,-2
221519,0,1,0,1,1,1,0,1,1
221582,1,0,-2,1,1,0,0,0,-2
221591,1,0,-2,1,1,0,0,0,-2
221607,1,1,-2,1,1,0,0,0,-2
221616,1,0,-2,1,0,0,0,0,-2
221625,0,0,-2,1,0,0,0,0,-2
221634,1,0,-2,1,1,0,0,0,-2
221643,1,1,0,1,1,1,0,1,2
221661,1,1,1,1,1,1,0,1,2
221670,0,0,0,1,1,1,0,0,2
221731,1,1,1,1,1,1,0,1,1
221740,1,1,1,1,1,1,0,1,1
221759,1,1,1,1,1,1,0,1,1
221768,1,1,1,1,1,1,0,1,1
221829,0,0,-2,1,0,1,0,1,-2
221838,1,1,1,1,1,1,0,1,1
221847,1,1,1,1,1,1,0,1,1
221892,1,1,1,1,1,1,0,1,1
221908,1,1,0,1,1,1,0,1,2
221953,1,1,1,1,1,1,0,1,1
221971,1,1,1,1,1,1,0,1,1
221999,1,1,1,1,1,1,0,0,1
222053,1,1,1,1,1,1,0,1,1
222062,1,1,0,1,1,1,0,1,1
222105,1,0,0,1,0,0,0,1,2
222178,1,1,1,1,1,1,0,1,1
222497,-2,-2,-2,-2,-2,-2,-2,-2,-2
222567,1,1,1,1,1,1,0,1,1
222576,1,1,1,1,1,1,0,1,2
222628,0,0,0,1,0,1,0,1,2
222822,1,1,0,1,1,1,0,1,1
222831,1,1,1,1,1,1,1,1,1
222877,1,1,1,0,0,1,1,1,1
222886,1,0,-2,1,1,1,0,1,-2
222938,0,1,0,1,1,1,0,1,2
222983,1,1,1,1,1,1,0,1,1
222992,1,1,1,1,1,1,0,1,2
223001,0,0,0,1,1,1,0,0,2
223056,0,0,-2,1,0,0,0,1,-2
223083,1,1,0,1,0,1,1,1,2
223117,0,0,0,1,1,1,0,1,2
223223,0,0,0,1,0,1,0,0,2
223232,1,1,1,1,1,1,1,1,1
223320,1,1,0,1,1,1,0,1,1
223427,1,1,0,1,1,1,0,1,1
223463,0,0,0,1,1,1,0,1,2
223472,0,0,0,1,1,1,0,1,2
223506,1,1,0,1,1,1,0,1,2
223816,1,1,0,1,1,1,0,1,2
223852,0,0,-2,0,0,1,0,1,-2
223898,1,1,0,1,1,1,0,1,1
223922,1,1,0,1,0,1,0,1,1
224004,1,1,1,1,1,1,0,1,1
224013,0,0,-2,1,0,1,0,1,-2
224110,1,1,1,1,1,1,0,1,1
224147,1,1,1,1,1,1,1,1,1
224156,0,0,-2,1,0,1,0,1,-2
224226,1,1,1,1,1,1,0,1,1
224244,1,1,1,1,0,1,0,1,1
224253,-2,-2,-2,-2,-2,-2,-2,-2,-2
224271,1,1,0,1,1,1,0,1,2
224305,0,0,0,1,1,1,0,1,2
224323,1,1,1,1,1,1,0,1,1
224350,1,1,1,1,1,1,0,1,2
224527,1,1,1,1,1,1,0,1,1
224545,1,1,1,1,1,1,1,1,1
