UNITID,CNTLAFFI,SLO6,DISTNCED,TUITVARY,ROOM,BOARD
441548,2,0,2,-2,2,3
441575,3,0,2,-2,2,3
441593,1,0,2,-2,2,3
441609,4,0,2,2,1,1
441618,2,0,2,-2,2,3
441636,2,1,2,2,2,3
441645,2,0,2,-2,2,3
441663,2,0,2,-2,2,3
441672,1,0,2,-2,2,3
441690,4,0,2,2,1,3
441706,2,0,2,2,2,3
441742,2,0,2,-2,2,3
441760,1,0,2,1,2,3
441788,2,0,2,2,2,3
441830,2,0,2,-2,2,3
441858,2,0,2,-2,2,3
441876,2,0,2,-2,2,3
441900,1,1,2,1,2,3
441937,1,1,2,1,1,1
441982,3,1,2,2,1,1
442064,3,0,2,2,2,3
442073,2,0,2,-2,2,3
442134,2,0,2,-2,2,3
442161,2,0,2,2,2,3
442213,2,0,2,2,2,3
442240,2,0,2,-2,2,3
442295,4,0,2,2,1,3
442329,2,0,2,-2,2,3
442356,3,0,2,2,2,3
442383,2,0,2,2,2,3
442392,3,0,2,2,2,3
442426,2,0,2,-2,2,3
442435,2,0,2,2,2,3
442444,2,0,2,-2,2,3
442523,4,0,2,2,1,1
442569,2,0,1,2,2,3
442602,2,0,2,-2,2,3
442611,2,0,2,-2,2,3
442639,2,0,2,2,2,3
442657,2,0,2,-2,2,3
442781,1,0,2,2,1,3
442806,3,1,2,2,2,3
442842,2,0,2,2,2,3
442879,2,0,2,-2,2,3
442888,2,0,2,-2,2,3
442930,2,0,2,-2,1,1
442949,3,0,2,2,2,3
442967,2,0,2,-2,2,3
442976,3,0,2,-2,2,3
442985,2,0,2,-2,2,3
443021,2,0,2,-2,2,3
443030,3,0,2,2,2,3
443049,4,0,2,2,2,3
443058,4,0,2,2,1,3
443076,4,0,2,2,1,1
443100,3,0,2,-2,2,3
443128,3,0,2,2,2,3
443137,2,0,2,-2,2,3
443146,2,0,2,-2,2,3
443207,3,0,2,-2,2,3
443216,2,0,2,-2,2,3
443225,2,0,2,-2,2,3
443234,2,0,2,-2,2,3
443252,2,0,2,-2,2,3
443261,2,0,2,-2,2,3
443289,2,0,2,-2,2,3
443298,2,0,2,-2,2,3
443322,3,0,2,-2,2,3
443331,2,1,2,2,2,3
443340,4,0,2,2,2,3
443368,1,-2,-2,-2,-2,-2
443377,2,0,2,2,2,3
443410,2,0,2,2,1,3
443492,1,0,2,1,1,2
443562,3,0,2,2,2,3
443571,2,0,2,-2,2,3
443599,2,1,1,2,2,3
443632,2,0,2,-2,2,3
443641,2,0,2,-2,2,3
443650,2,0,2,-2,2,3
443669,2,0,2,-2,2,3
443678,2,0,2,-2,2,3
443696,2,0,2,2,2,3
443702,4,0,2,2,2,3
443711,1,-2,-2,-2,-2,-2
443748,3,0,2,2,2,3
443766,2,0,2,2,2,3
443784,2,0,2,2,2,3
443951,2,0,2,-2,2,3
443979,2,0,2,-2,2,3
444051,2,0,2,-2,2,3
444088,2,0,2,-2,2,3
444103,4,0,2,2,1,1
444130,3,0,1,2,2,3
444194,2,0,2,2,2,3
444219,1,1,2,1,2,3
444228,2,0,2,-2,2,3
444255,2,0,2,2,2,3
444264,2,0,2,-2,2,3
444282,2,0,2,-2,2,3
444291,2,0,2,-2,2,3
444307,2,0,2,-2,2,3
444316,2,0,2,-2,2,3
444325,2,0,2,-2,2,3
444334,2,0,2,-2,2,3
444343,2,0,2,-2,2,3
444361,2,0,2,-2,2,3
444370,2,0,2,-2,2,3
444398,4,0,2,2,1,3
444404,2,0,2,-2,2,3
444413,4,0,2,2,1,1
444440,2,0,2,-2,2,3
444468,2,0,2,-2,2,3
444486,2,0,2,-2,2,3
444510,3,0,2,-2,2,3
444529,2,0,2,-2,2,3
444556,2,0,2,-2,2,3
444565,2,0,2,2,2,3
444583,2,0,2,2,2,3
444592,3,0,2,-2,2,3
444635,2,0,2,-2,2,3
444662,2,0,2,-2,2,3
444671,2,0,2,2,2,3
444699,2,0,2,2,2,3
444714,2,0,2,-2,2,3
444732,2,0,2,-2,2,3
444778,3,0,2,2,2,3
444787,2,0,2,-2,2,3
444796,2,0,2,-2,2,3
444811,2,0,2,-2,2,3
444857,2,0,2,-2,2,3
444866,2,0,2,-2,2,3
444893,2,0,1,-2,2,3
444936,2,0,2,-2,2,3
444945,2,0,2,-2,2,3
444954,1,0,2,1,2,3
445027,2,0,1,2,2,3
445054,3,0,2,2,2,3
445133,2,0,2,2,2,3
445188,1,1,2,1,1,2
445203,3,0,2,2,2,3
445212,2,0,2,-2,2,3
445230,2,0,2,-2,2,3
445249,3,0,2,2,2,3
445258,2,0,2,-2,2,3
445267,4,0,2,2,2,3
445300,2,0,2,2,2,3
445364,2,0,2,-2,2,3
445461,3,0,2,2,2,3
445498,2,0,2,-2,2,3
445540,2,0,2,-2,2,3
445638,2,0,2,-2,2,3
445647,2,0,2,-2,2,3
445656,2,0,2,-2,2,3
445692,2,0,2,2,1,3
445708,3,1,2,2,1,2
445735,3,0,2,2,2,3
445744,2,0,2,2,2,3
445762,2,0,2,2,2,3
445780,2,0,2,-2,2,3
445799,2,0,2,-2,2,3
445841,2,0,2,-2,2,3
445850,2,0,2,-2,2,3
445869,4,0,2,2,2,3
445911,2,0,2,-2,2,3
445948,2,0,2,-2,2,3
445957,2,0,2,-2,2,3
446002,2,0,2,2,2,3
446039,2,1,2,2,2,3
446048,4,1,2,2,1,2
446084,2,0,2,-2,2,3
446093,2,0,2,-2,2,3
446109,2,0,2,2,2,3
446118,2,0,2,-2,2,3
446127,2,0,2,2,2,3
446136,2,0,2,-2,2,3
446163,3,0,2,2,2,3
446206,1,0,2,-2,2,3
446224,2,0,2,2,2,3
446233,4,0,2,2,1,1
446242,3,0,2,-2,2,3
446251,2,0,2,2,2,3
446260,2,0,2,-2,2,3
446288,2,0,2,-2,2,3
446303,2,0,2,-2,2,3
446349,1,0,2,2,2,3
446385,2,0,2,2,1,3
446394,4,0,2,2,2,3
446455,3,0,2,2,2,3
446516,2,0,2,2,2,3
446525,2,0,2,2,2,3
446552,2,0,2,-2,2,3
446561,2,0,2,-2,2,3
446589,2,0,2,-2,2,3
446598,2,0,2,2,2,3
446604,4,0,2,2,1,1
446613,4,0,2,2,2,3
446640,3,0,2,2,1,3
446677,3,0,2,2,2,3
446774,1,0,2,1,2,3
446978,1,-2,-2,-2,-2,-2
446996,2,0,2,-2,2,3
447014,2,0,2,-2,2,3
447023,2,0,2,-2,2,3
447050,2,0,2,2,2,3
447148,2,0,2,-2,2,3
447166,2,0,2,-2,2,3
447175,2,0,2,-2,2,3
447263,2,0,2,2,2,3
447351,2,0,2,-2,2,3
447379,2,0,2,-2,2,3
447403,2,0,2,-2,2,3
447421,2,0,2,2,2,3
447430,2,0,2,-2,2,3
447449,2,0,2,-2,2,3
447458,2,0,2,2,2,3
447467,2,0,2,-2,2,3
447582,1,0,2,1,2,3
447591,2,0,2,-2,2,3
447607,2,0,2,-2,2,3
447616,2,0,2,-2,2,3
447689,1,1,2,1,1,2
447698,2,0,2,2,2,3
447704,2,0,2,-2,2,3
447713,2,0,2,-2,2,3
447722,2,0,2,-2,2,3
447731,2,0,2,-2,2,3
447759,2,0,2,-2,2,3
447768,2,0,2,-2,2,3
447777,2,0,2,-2,2,3
447795,2,0,2,-2,2,3
447801,2,1,2,2,2,3
447810,2,0,2,-2,2,3
447847,2,0,2,2,1,3
447865,2,0,2,-2,2,3
447874,2,0,2,-2,1,1
447883,2,0,2,-2,2,3
447892,2,0,2,-2,2,3
447908,2,0,2,-2,2,3
447917,2,0,2,-2,2,3
447935,2,0,2,2,2,3
447953,4,0,2,2,1,3
447962,2,0,2,-2,2,3
447971,2,0,2,-2,2,3
447980,2,0,2,-2,2,3
447999,2,0,2,-2,2,3
448017,2,0,2,-2,2,3
448026,2,0,2,-2,2,3
448044,2,0,2,-2,2,3
448071,2,0,2,-2,2,3
448123,2,0,2,-2,2,3
448196,2,0,2,-2,2,3
448220,2,0,2,-2,2,3
448239,2,0,2,-2,2,3
448248,1,0,2,-2,2,3
448257,2,0,2,-2,2,3
448275,2,0,2,-2,2,3
448336,1,-2,-2,-2,-2,-2
448354,2,0,2,2,2,3
448372,2,0,2,-2,2,3
448381,2,-2,-2,-2,-2,-2
448424,2,0,2,-2,2,3
448433,2,0,2,-2,2,3
448594,1,0,2,1,2,3
448600,2,0,2,2,2,3
448619,2,0,2,-2,2,3
448637,1,-2,-2,-2,-2,-2
448646,2,0,2,-2,2,3
448673,2,0,2,2,2,3
448691,3,0,2,2,2,3
448707,2,0,2,-2,2,3
448770,2,0,2,-2,2,3
448798,2,0,2,-2,2,3
448859,2,0,2,2,2,3
448895,2,0,2,-2,2,3
449038,2,0,2,2,2,3
449074,2,0,2,-2,2,3
449083,2,0,2,2,2,3
449092,2,0,2,2,2,3
449135,3,0,2,2,2,3
449250,2,0,2,-2,2,3
449311,2,0,2,-2,2,3
449320,2,0,2,-2,2,3
449339,2,0,1,2,2,3
449348,4,0,2,2,2,3
449357,1,0,2,-2,2,3
449366,2,0,2,-2,1,3
449384,2,0,2,2,2,3
449393,2,0,2,-2,2,3
449445,2,0,2,-2,2,3
449454,2,0,2,-2,2,3
449463,2,0,2,-2,2,3
449472,2,0,2,-2,2,3
449481,3,0,2,2,2,3
449490,2,0,2,-2,2,3
449506,3,0,2,-2,2,3
449524,2,0,2,2,2,3
449533,2,0,2,-2,2,3
449597,2,0,2,-2,2,3
449603,2,0,2,-2,2,3
449612,2,0,2,2,2,3
449658,3,1,2,2,1,1
449676,2,0,2,-2,2,3
449685,2,0,2,-2,2,3
449700,2,0,2,2,2,3
449719,2,0,2,-2,2,3
449728,2,0,2,-2,2,3
449764,4,0,2,2,1,1
449773,2,0,2,-2,2,3
449782,2,0,2,-2,2,3
449807,2,0,2,-2,2,3
449816,1,0,2,-2,2,3
449834,4,0,2,2,2,3
449861,2,0,2,-2,2,3
449870,3,1,2,2,1,1
449889,2,0,1,2,2,3
449898,2,0,2,2,2,3
449904,2,0,2,-2,2,3
449922,3,0,2,2,2,3
449931,4,1,2,2,2,3
449959,2,0,2,-2,2,3
449968,2,0,2,-2,2,3
449977,2,0,2,-2,2,3
449986,2,0,2,-2,2,3
449995,2,0,2,-2,2,3
450021,2,0,2,-2,2,3
450058,2,0,2,2,2,3
450067,2,0,2,2,2,3
450119,2,0,2,-2,2,3
450128,2,0,2,-2,2,3
450298,2,0,2,2,2,3
450304,4,0,2,2,1,3
450377,2,0,2,2,2,3
450395,2,0,2,-2,2,3
450401,3,0,2,-2,2,3
450571,2,0,2,2,2,3
450599,2,0,2,-2,2,3
450605,2,0,2,-2,2,3
450614,2,0,2,-2,2,3
450632,2,0,2,-2,2,3
450641,2,0,2,-2,2,3
450650,2,0,2,-2,2,3
450696,2,0,2,-2,2,3
450702,2,0,2,-2,2,3
450711,2,0,2,-2,2,3
450720,2,0,2,-2,2,3
450933,2,0,1,2,2,3
450951,2,0,2,-2,2,3
450960,2,0,2,-2,2,3
450988,2,0,2,-2,2,3
451033,3,-1,-1,-1,-1,-1
451042,2,0,2,-2,2,3
451051,2,0,2,-2,2,3
451079,3,0,2,2,2,3
451097,2,0,2,-2,2,3
451103,2,0,2,-2,2,3
451121,2,0,2,-2,2,3
451149,2,0,2,-2,2,3
451158,2,0,2,-2,2,3
451167,2,0,2,-2,2,3
451194,2,0,2,-2,2,3
451228,2,0,2,-2,2,3
451237,2,0,2,-2,2,3
451255,2,0,2,-2,2,3
451264,2,0,2,-2,2,3
451282,2,0,2,-2,2,3
451291,2,0,2,-2,2,3
451307,2,0,2,-2,2,3
451316,2,0,2,-2,2,3
451334,2,0,2,-2,2,3
451343,2,0,2,-2,2,3
451352,2,0,2,-2,2,3
451370,3,0,2,2,2,1
451398,3,0,2,2,1,1
451404,4,0,2,2,2,1
451413,2,0,2,-2,2,3
451459,1,0,2,-2,2,3
451468,2,0,2,-2,2,3
451477,2,0,2,-2,2,3
451495,2,0,2,-2,2,3
451501,2,0,2,-2,2,3
451510,2,1,2,2,2,3
451529,2,0,2,-2,2,3
451547,2,0,2,-2,2,3
451556,2,0,2,2,2,3
451565,2,0,2,-2,2,3
451574,2,0,2,-2,2,3
451583,1,0,2,-2,2,3
451626,2,0,2,-2,2,3
451714,2,0,2,-2,2,3
451741,2,0,2,2,2,3
451750,2,0,2,2,2,3
451820,2,0,2,2,2,3
451857,3,0,2,2,2,3
451866,3,0,2,2,2,3
451918,2,0,2,-2,2,3
451927,4,1,2,2,1,1
452009,2,0,2,-2,2,3
452072,2,0,2,-2,2,3
452081,2,0,2,-2,2,3
452106,1,0,2,2,2,3
452124,2,0,2,2,2,3
452373,2,0,2,2,2,3
452540,3,-1,-1,-1,-1,-1
452771,2,0,2,-2,2,3
452780,2,0,2,-2,2,3
452887,2,0,2,-2,2,3
452948,2,0,2,-2,2,3
453163,2,0,2,2,2,3
453215,2,0,2,2,2,3
453297,2,1,2,-2,2,3
453756,2,0,2,-2,2,3
453792,2,0,2,-2,2,3
454184,4,1,2,2,1,3
454218,2,-2,-2,-2,-2,-2
454227,2,0,2,2,2,3
454236,2,0,2,2,2,3
454245,2,0,2,2,2,3
454306,2,0,2,-2,2,3
454458,2,0,2,2,2,3
454537,2,0,2,-2,2,3
454546,2,0,2,-2,2,3
454555,2,0,2,-2,2,3
454582,4,0,1,2,2,3
454607,2,0,2,-2,2,3
454616,2,0,2,2,2,3
454652,2,0,2,-2,2,3
454689,2,0,1,2,2,3
454698,2,0,2,-2,2,3
454722,2,0,2,-2,2,3
454759,2,0,2,-2,2,3
454768,2,0,2,-2,2,3
454777,2,0,2,-2,2,3
454786,2,0,2,-2,2,3
454795,2,0,2,-2,2,3
454801,2,0,2,-2,2,3
454810,2,0,2,-2,2,3
454829,2,0,2,2,2,3
454838,3,0,2,2,2,3
454847,2,0,2,-2,2,3
454856,2,0,2,2,2,3
454865,2,0,2,2,2,3
454874,2,0,2,-2,2,3
454917,2,0,2,-2,2,3
454926,2,0,2,-2,2,3
454935,2,0,2,-2,2,3
454944,2,0,2,-2,2,3
454953,2,0,2,-2,2,3
454962,2,0,2,-2,2,3
454971,2,0,2,-2,2,3
454980,2,0,2,-2,2,3
454999,2,0,2,-2,2,3
455008,2,0,2,-2,2,3
455026,2,0,2,-2,2,3
455062,2,0,2,-2,2,3
455071,2,0,2,-2,2,3
455080,2,0,2,-2,2,3
455099,4,0,2,2,2,3
455105,2,0,2,-2,2,3
455114,1,0,2,1,2,3
455141,2,0,2,-2,2,3
455178,2,0,2,2,2,3
455187,2,0,2,-2,2,3
455196,2,0,2,-2,2,3
455202,2,0,2,-2,2,3
455211,2,0,2,-2,2,3
455220,3,0,2,-2,2,3
455239,2,0,2,-2,2,3
455257,3,0,2,2,2,3
455275,2,0,2,-2,2,3
455284,2,0,2,-2,2,3
455327,2,0,2,-2,2,3
455336,2,0,2,-2,2,3
455354,2,0,2,-2,2,3
455381,2,0,2,-2,2,3
455406,3,0,2,2,2,3
455433,3,1,2,2,2,3
455460,2,0,2,-2,2,3
455479,2,0,2,2,2,3
455488,2,0,2,-2,2,3
455512,1,0,2,1,2,3
455558,2,0,2,2,2,3
455628,2,0,2,2,2,3
455664,3,1,2,2,2,3
455707,2,0,2,2,2,3
455725,2,0,2,-2,2,3
455734,2,0,2,-2,2,3
455761,2,0,2,-2,2,3
455770,4,1,2,2,1,1
455798,2,0,2,-2,2,3
455804,3,0,2,2,2,3
455813,4,0,2,2,2,3
455831,2,0,2,-2,2,3
455859,2,0,2,-2,2,3
455868,2,0,2,-2,2,3
455877,2,0,2,-2,2,3
455886,2,0,2,-2,2,3
455895,2,0,2,-2,2,3
455901,2,0,2,-2,2,3
455910,2,0,2,-2,2,3
455929,2,0,2,-2,2,3
455956,2,0,2,-2,2,3
455965,2,0,2,-2,2,3
455974,2,0,2,2,2,3
455983,2,0,2,-2,2,3
455992,3,0,2,2,1,1
456001,2,0,2,-2,2,3
456029,2,0,2,-2,2,3
456038,2,0,2,-2,2,3
456065,2,0,2,-2,2,3
456074,2,0,2,-2,2,3
456126,2,0,2,-2,2,3
456135,2,0,2,-2,2,3
456153,2,0,2,-2,2,3
456205,2,0,2,-2,2,3
456214,2,0,2,-2,2,3
456287,2,0,2,-2,2,3
456454,2,0,2,2,2,3
456481,3,0,2,2,2,3
456490,3,0,2,2,2,3
456506,2,0,2,-2,2,3
456515,2,0,2,-2,2,3
456542,3,0,2,1,2,3
456551,2,0,2,-2,2,3
456579,2,0,2,-2,2,3
456588,2,0,2,-2,2,3
456597,2,0,2,-2,2,3
456621,2,0,2,2,2,3
456825,2,0,2,-2,2,3
456852,2,0,2,-2,2,3
456922,2,0,2,-2,2,3
456931,2,0,2,-2,2,3
456959,1,1,2,2,1,3
456968,2,0,2,-2,2,3
456977,2,0,2,2,2,3
457031,2,0,2,-2,2,3
457077,2,0,2,-2,2,3
457086,3,0,2,-2,2,3
457101,2,0,2,-2,2,3
457110,2,0,2,-2,2,3
457129,2,0,2,2,2,3
457174,3,0,2,-2,2,3
457192,2,0,2,-2,2,3
457208,2,0,2,-2,2,3
457226,4,0,2,2,2,3
457253,2,0,2,-2,2,3
457271,4,0,2,2,2,3
457299,2,0,2,-2,2,3
457314,2,0,2,-2,2,3
457323,2,0,2,-2,2,3
457332,2,0,2,-2,2,3
457341,2,0,2,-2,2,3
457350,3,0,2,2,2,3
457378,1,0,2,-2,2,3
457387,1,0,2,-2,2,3
457396,2,0,2,-2,2,3
457402,4,0,2,2,2,3
457411,2,0,2,2,2,3
457420,2,0,2,-2,2,3
457439,2,0,2,-2,2,3
457448,2,0,2,-2,2,3
457466,2,0,2,-2,2,3
457475,2,0,2,-2,2,3
457484,4,0,2,2,1,3
457493,2,0,2,-2,2,3
457527,2,0,2,-2,2,3
457536,2,0,2,-2,2,3
457545,2,0,2,-2,2,3
457554,2,0,2,-2,2,3
457563,2,0,2,-2,2,3
457572,2,0,2,-2,2,3
457581,2,0,2,-2,2,3
457606,2,0,2,-2,2,3
457615,1,0,2,-2,2,3
457624,1,0,2,-2,2,3
457633,2,0,2,-2,2,3
457642,2,0,2,-2,2,3
457651,2,0,2,-2,2,3
457679,2,0,2,-2,2,3
457688,2,0,1,-2,2,3
457697,3,0,1,2,2,3
457721,2,0,2,-2,2,3
457749,2,0,2,-2,2,3
457767,2,0,2,-2,2,3
457776,2,0,2,-2,2,3
457785,2,0,2,-2,2,3
457794,3,0,2,-2,2,3
457800,2,0,2,-2,2,3
457819,2,0,2,-2,2,3
457837,2,0,2,-2,2,3
457846,2,0,2,-2,2,3
457855,2,0,2,-2,2,3
457873,1,0,2,-2,2,3
457916,2,0,2,-2,2,3
457925,3,0,2,2,2,3
457943,1,0,2,-2,2,3
457952,2,0,2,-2,2,3
457989,1,0,2,-2,2,3
457998,2,0,2,-2,2,3
458007,2,0,2,-2,2,3
458034,2,0,2,2,2,3
458043,2,0,2,-2,2,3
458052,2,0,2,-2,2,3
458061,2,0,2,-2,2,3
458070,2,0,2,-2,2,3
458098,2,0,2,-2,2,3
458104,2,0,2,-2,2,3
458113,4,0,2,2,2,3
458122,2,0,2,-2,2,3
458131,2,0,2,-2,2,3
458140,3,0,2,2,2,3
458168,2,0,2,-2,2,3
458210,2,1,2,2,2,3
458229,2,1,2,2,2,3
458265,2,0,2,-2,2,3
458274,2,0,2,-2,2,3
458380,2,0,2,2,2,3
458405,2,0,2,-2,2,3
458423,2,0,2,-2,2,3
458441,2,0,2,-2,2,3
458496,2,0,2,2,2,3
458575,4,0,2,2,1,1
458681,2,0,2,2,2,3
458803,2,0,2,-2,2,3
458812,2,0,2,-2,2,3
458821,2,0,2,-2,2,3
458830,2,0,2,-2,2,3
458849,2,0,2,-2,2,3
458858,2,0,2,-2,2,3
458867,2,0,2,-2,2,3
458885,2,0,2,2,2,3
458919,2,0,2,2,2,3
458955,2,0,2,2,2,3
458964,2,0,2,2,2,3
458973,2,0,2,2,2,3
458982,2,0,2,2,2,3
459000,2,0,2,-2,2,3
459019,2,0,2,-2,2,3
459046,2,0,2,-2,2,3
459055,2,0,2,-2,2,3
459064,2,0,2,-2,2,3
459116,2,0,2,-2,2,3
459125,2,0,2,-2,2,3
459170,2,0,2,-2,2,3
459189,2,0,2,-2,2,3
459198,2,0,2,-2,2,3
459204,2,0,2,2,2,3
459213,2,0,2,-2,2,3
459231,2,0,2,-2,2,3
459259,2,0,2,2,2,3
459268,2,0,2,2,2,3
459277,2,0,2,-2,2,3
459286,2,0,2,-2,2,3
459295,2,0,2,-2,2,3
459301,2,0,2,-2,2,3
459310,2,0,2,2,2,3
459329,1,0,2,-2,2,3
459347,2,0,2,-2,2,3
459374,2,0,2,-2,2,3
459392,2,0,2,-2,2,3
459408,1,0,2,-2,2,3
459417,3,0,2,2,2,3
459426,2,0,2,-2,2,3
459462,2,0,2,-2,2,3
459499,2,0,2,-2,2,3
459514,2,0,2,-2,2,3
459523,2,0,2,-2,2,3
459532,2,0,2,-2,2,3
459541,2,0,2,-2,2,3
459550,2,0,2,-2,2,3
459578,2,0,2,-2,2,3
459727,3,1,2,2,2,3
459736,4,0,2,2,2,3
459745,3,1,2,2,2,3
459824,4,0,2,2,2,3
459842,3,0,2,2,2,3
459851,3,0,2,2,2,3
459949,1,0,2,1,2,2
459958,2,0,2,-2,2,3
459967,2,0,2,-2,2,3
459985,2,0,2,-2,2,3
459994,2,0,2,2,2,3
460011,2,0,2,-2,2,3
460020,2,0,2,2,2,3
460093,2,0,2,-2,2,3
460109,2,0,2,-2,2,3
460118,2,0,2,-2,2,3
460127,2,0,2,-2,2,3
460136,2,0,2,-2,2,3
460145,2,0,2,-2,2,3
460172,2,0,2,-2,2,3
460181,2,0,2,-2,2,3
460190,2,0,2,-2,2,3
460206,2,0,2,-2,2,3
460349,3,0,1,2,2,3
460376,3,0,2,2,2,3
460385,3,0,2,2,2,3
460394,1,1,2,1,2,3
460446,2,-1,-1,-1,-1,-1
460455,2,0,2,-2,2,3
460464,1,1,2,1,2,3
460482,2,0,2,2,2,3
460516,2,0,2,-2,2,3
460525,2,0,2,-2,2,3
460534,2,0,2,-2,2,3
460543,2,0,2,-2,2,3
460677,2,0,2,2,2,3
460701,2,0,2,-2,2,3
460738,2,0,1,2,2,3
460756,2,0,2,2,2,3
460765,2,0,2,-2,2,3
460783,3,0,1,2,2,3
460808,2,0,2,-2,2,3
460817,2,0,2,-2,2,3
460826,2,0,2,-2,2,3
460835,2,0,2,-2,2,3
460862,2,0,2,-2,2,3
460871,2,0,2,2,2,3
460899,3,0,2,2,2,3
460914,2,0,2,-2,2,3
460932,2,0,2,-2,2,3
460969,2,0,2,-2,2,3
460978,2,0,2,-2,2,3
460987,2,0,2,-2,2,3
460996,2,0,2,-2,2,3
461014,2,0,2,2,2,3
461023,2,0,1,2,2,3
461032,3,0,2,2,2,3
461087,1,0,2,-2,2,3
461111,2,0,2,-2,2,3
461120,3,0,2,2,1,1
461139,3,0,2,2,2,3
461148,2,0,2,2,2,3
461157,2,0,2,2,2,3
461175,2,0,2,-2,2,3
461193,2,0,2,-2,2,3
461218,2,0,2,-2,2,3
461245,1,0,2,-2,2,3
461254,2,0,2,-2,2,3
461263,2,0,2,-2,2,3
461272,2,0,2,-2,2,3
461281,2,0,2,2,2,3
461290,2,0,2,-2,2,3
461306,1,0,2,-2,2,3
461315,1,0,2,2,2,3
461324,2,0,2,-2,2,3
461333,2,0,2,-2,1,3
461342,2,0,2,-2,2,3
461379,2,0,2,-2,2,3
461388,2,0,2,-2,2,3
461412,2,0,2,-2,2,3
461421,2,0,2,-2,2,3
461430,2,0,2,-2,2,3
461485,4,0,2,2,2,3
461494,2,0,2,-2,2,3
461500,2,0,2,-2,2,3
461528,4,0,2,2,2,3
461537,2,0,2,-2,2,3
461555,2,0,2,-2,2,3
461573,2,0,2,-2,2,3
461582,2,0,2,-2,2,3
461591,2,0,2,-2,2,3
461607,2,0,2,-2,2,3
461625,2,0,2,-2,2,3
461643,3,0,2,2,2,3
461652,2,0,2,-2,2,3
461689,2,0,2,-2,2,3
461704,2,0,2,-2,2,3
461713,2,0,2,-2,2,3
461722,2,0,2,-2,2,3
461740,2,0,2,-2,2,3
461759,4,0,2,2,2,3
461768,2,0,2,-2,2,3
461786,2,0,2,-2,2,3
461795,3,0,2,1,1,1
461810,2,0,2,-2,2,3
461829,2,0,2,-2,2,3
461838,2,0,2,-2,2,3
461847,3,0,2,2,1,1
461856,2,0,2,-2,2,3
461865,2,0,2,-2,2,3
461874,2,0,2,-2,2,3
461883,2,0,2,2,2,3
461892,2,0,2,-2,2,3
461908,2,0,2,-2,2,3
461917,2,0,2,-2,2,3
461926,2,0,2,-2,2,3
461944,2,1,2,-2,2,3
461953,2,0,2,2,2,3
461962,2,0,2,-2,2,3
461999,2,0,2,-2,2,3
462008,2,0,2,-2,2,3
462017,2,0,2,-2,2,3
462035,2,0,2,-2,2,3
462044,3,0,2,2,2,3
462053,2,0,2,-2,2,3
462062,2,0,2,-2,2,3
462071,2,0,2,-2,2,3
462336,2,0,2,-2,2,3
462345,2,0,2,-2,2,3
462354,4,0,2,2,1,3
463056,1,1,2,1,2,3
464226,4,0,2,2,1,2
465812,3,0,2,2,2,3
466921,2,0,2,2,2,3
466930,2,0,2,2,2,3
467094,2,0,2,-2,2,3
467368,2,0,2,-2,2,3
467863,2,0,2,-2,2,3
467872,2,0,2,-2,2,3
467906,2,0,2,-2,2,3
468246,2,0,2,-2,2,3
468255,2,0,2,-2,2,3
468291,2,0,2,-2,2,3
468769,3,0,2,-2,2,3
468848,2,0,2,-2,2,3
468893,2,0,2,-2,2,3
468909,2,0,2,-2,2,3
468963,2,0,2,-2,2,3
469416,3,0,2,2,2,3
469610,2,0,2,-2,2,3
469629,3,0,2,-2,2,3
469638,2,0,2,-2,2,3
469911,2,0,2,-2,2,3
469920,2,0,2,-2,2,3
469957,2,0,2,-2,2,3
470038,2,0,2,-2,2,3
470047,2,0,2,-2,2,3
470296,2,0,2,-2,2,3
470393,2,0,2,-2,2,3
474863,4,0,1,2,2,3
474890,3,0,2,2,2,3
474906,3,0,2,2,2,3
474915,2,0,2,-2,2,3
474924,2,0,2,-2,2,3
475015,2,0,2,-2,2,3
475024,2,0,2,-2,2,3
475033,3,0,2,2,2,3
475060,2,0,2,-2,2,3
475121,2,0,1,2,2,3
475130,2,0,2,2,2,3
475176,2,0,2,-2,2,3
475200,4,0,2,2,2,3
475228,3,1,2,2,2,3
475237,4,-1,-1,-1,-1,-1
475273,3,0,2,2,2,3
475282,2,0,2,-2,2,3
475325,2,0,2,-2,2,3
475398,4,1,1,2,2,3
475404,2,0,2,-2,2,3
475413,2,0,2,-2,2,3
475422,3,0,2,2,2,3
475431,2,0,2,-2,2,3
475459,2,0,2,-2,2,3
475468,2,0,2,-2,2,3
475477,3,0,2,2,2,3
475486,2,0,2,-2,2,3
475495,2,0,2,2,2,3
475510,2,0,2,2,2,3
475538,2,0,2,-2,2,3
475547,2,0,2,-2,2,3
475556,2,0,2,-2,2,3
475565,1,0,2,1,2,3
475574,2,0,2,-2,2,3
475608,4,0,2,2,2,3
475635,2,0,2,2,2,3
475653,2,0,2,-2,2,3
475662,2,0,2,-2,2,3
475705,3,0,2,-2,2,3
475714,2,0,2,-2,2,3
475723,1,0,2,-2,2,3
475732,2,0,2,2,2,3
475741,2,0,2,2,2,3
475750,2,0,2,-2,2,3
475839,2,0,1,2,2,3
476063,2,0,2,-2,2,3
476179,2,0,2,-2,2,3
476230,2,0,2,-2,2,3
476294,2,0,2,-2,2,3
476355,2,1,2,2,2,3
476489,2,0,2,-2,2,3
476498,2,0,2,-2,2,3
476513,2,0,2,-2,2,3
476540,2,0,2,-2,2,3
476559,2,0,2,-2,2,3
476568,2,0,2,-2,2,3
476595,2,0,2,-2,2,3
